#Creator: pendulumviewEventBuffer
#Creation time: Tue Mar 12 17:31:44 2024
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
115.651	438	115.677	479
115.702	438	115.727	481
115.753	437	115.778	483
115.804	435	115.828	486
115.854	434	115.880	488
115.905	429	115.930	490
115.955	426	115.981	491
116.007	422	116.031	492
116.057	418	116.082	492
116.108	414	116.132	493
116.158	411	116.184	492
116.209	407	116.234	490
116.259	405	116.285	489
116.311	405	116.335	486
116.361	405	116.386	485
116.412	405	116.437	481
116.462	406	116.488	480
116.513	408	116.538	479
116.564	410	116.589	476
116.615	414	116.639	476
116.665	417	116.691	474
116.716	421	116.741	474
116.766	426	116.792	473
116.818	429	116.842	474
116.868	432	116.893	475
116.919	434	116.943	477
116.969	436	116.995	478
117.020	436	117.045	480
117.070	436	117.096	482
117.122	436	117.146	484
117.172	435	117.197	486
117.223	432	117.248	488
117.273	429	117.299	490
117.324	426	117.349	490
117.375	422	117.400	491
117.426	419	117.450	491
117.476	415	117.502	490
117.527	412	117.552	491
117.577	410	117.603	489
117.629	407	117.653	487
117.679	406	117.704	486
117.730	405	117.754	483
117.780	406	117.806	482
117.831	406	117.857	480
117.881	409	117.907	479
117.933	411	117.958	477
117.983	415	118.008	475
118.034	417	118.060	475
118.084	420	118.110	475
118.135	424	118.161	475
118.186	427	118.211	475
118.237	431	118.262	477
118.287	432	118.313	478
118.338	434	118.364	479
118.388	435	118.414	481
118.440	436	118.465	483
118.490	434	118.515	485
118.541	433	118.567	486
118.591	431	118.617	487
118.642	429	118.668	489
118.692	425	118.718	489
118.744	423	118.769	490
118.794	419	118.819	490
118.845	417	118.871	489
118.895	414	118.921	488
118.946	411	118.972	487
118.997	409	119.022	486
119.048	408	119.073	484
119.098	407	119.124	484
119.149	407	119.175	481
119.199	408	119.225	480
119.251	410	119.276	478
119.301	412	119.326	477
119.352	414	119.378	476
119.402	415	119.428	476
119.453	421	119.479	477
119.503	423	119.529	477
119.555	426	119.580	478
119.605	428	119.630	477
119.656	431	119.682	480
119.706	432	119.732	481
119.757	434	119.783	482
119.808	434	119.833	484
119.859	434	119.884	485
119.909	432	119.935	486
119.960	431	119.986	487
120.010	430	120.036	488
120.062	426	120.087	490
120.112	422	120.137	488
120.163	420	120.189	488
120.213	419	120.239	487
120.264	415	120.290	487
120.314	412	120.340	487
120.366	411	120.391	485
120.416	410	120.441	482
120.467	411	120.493	481
120.517	410	120.543	481
120.568	409	120.594	480
120.619	411	120.644	479
120.670	411	120.695	479
120.720	414	120.746	478
120.771	417	120.797	478
120.821	419	120.847	478
120.873	422	120.898	478
120.923	425	120.948	478
120.974	427	121.000	480
121.024	429	121.050	481
121.075	431	121.101	481
121.126	432	121.151	482
121.177	433	121.202	484
121.227	432	121.252	484
121.278	432	121.304	486
121.328	430	121.354	486
121.379	429	121.405	486
121.430	426	121.455	487
121.481	424	121.506	487
121.531	420	121.557	484
121.582	419	121.608	486
121.632	416	121.658	485
121.684	414	121.709	485
121.734	412	121.759	483
121.785	411	121.811	483
121.835	410	121.861	482
121.886	412	121.912	481
121.937	411	121.962	480
121.988	412	122.013	480
122.038	413	122.063	479
122.089	414	122.115	481
122.139	418	122.165	480
122.190	419	122.216	479
122.241	422	122.266	478
122.292	424	122.317	480
122.343	426	122.368	481
122.393	428	122.419	480
122.444	429	122.469	482
122.495	431	122.520	483
122.546	431	122.570	484
122.596	431	122.622	485
122.647	431	122.672	485
122.697	430	122.723	485
122.749	429	122.773	485
122.799	425	122.824	484
122.850	424	122.874	485
122.900	421	122.926	485
122.951	420	122.976	484
123.001	417	123.027	485
123.053	416	123.077	484
123.103	413	123.128	482
123.154	412	123.179	482
123.204	412	123.230	482
123.255	411	123.280	481
123.306	412	123.331	481
123.357	412	123.381	480
123.407	415	123.433	480
123.458	415	123.483	480
123.508	417	123.534	481
123.560	419	123.584	480
123.610	421	123.635	482
123.661	423	123.686	483
123.711	425	123.737	482
123.762	427	123.787	483
123.812	429	123.838	483
123.864	429	123.888	483
123.914	430	123.939	484
123.965	430	123.990	484
124.015	430	124.041	484
124.066	429	124.091	485
124.117	428	124.142	484
124.168	427	124.192	483
124.218	425	124.244	483
124.269	423	124.294	483
124.319	420	124.345	484
124.371	418	124.395	483
124.421	416	124.446	482
124.472	415	124.497	483
124.522	413	124.548	482
124.573	414	124.598	482
124.623	412	124.649	480
124.675	412	124.699	481
124.725	412	124.750	481
124.776	413	124.801	481
124.826	415	124.852	482
124.877	417	124.902	482
124.928	419	124.953	482
124.979	420	125.003	482
125.029	422	125.055	483
125.080	425	125.105	483
125.130	427	125.156	482
125.182	428	125.206	483
125.232	429	125.257	483
125.283	430	125.308	482
125.333	431	125.359	483
125.384	429	125.410	483
125.434	428	125.460	483
125.486	427	125.511	483
125.536	426	125.561	484
125.587	424	125.613	482
125.637	422	125.663	483
125.688	421	125.714	483
125.739	419	125.764	484
125.790	417	125.815	483
125.840	415	125.866	482
125.891	414	125.917	483
125.941	413	125.967	482
125.993	413	126.018	482
126.043	413	126.068	482
126.094	413	126.120	482
126.144	414	126.170	483
126.195	416	126.221	482
126.246	416	126.271	482
126.297	419	126.322	484
126.347	420	126.372	483
126.398	422	126.424	482
126.448	424	126.474	482
126.499	425	126.525	482
126.550	427	126.575	482
126.601	428	126.626	483
126.651	429	126.677	482
126.702	429	126.728	483
126.752	430	126.778	483
126.804	428	126.829	482
126.854	428	126.879	482
126.905	426	126.931	483
126.955	424	126.981	483
127.006	423	127.032	482
127.057	421	127.082	483
127.108	419	127.133	483
127.158	417	127.183	483
127.209	415	127.235	482
127.259	415	127.285	482
127.310	415	127.336	482
127.361	414	127.386	482
127.412	413	127.437	482
127.462	413	127.488	482
127.513	415	127.539	482
127.563	415	127.589	483
127.615	416	127.640	482
127.665	418	127.690	483
127.716	420	127.742	482
127.766	422	127.792	483
127.817	423	127.843	482
127.868	426	127.893	482
127.919	426	127.944	483
127.969	429	127.994	482
128.020	428	128.046	483
128.070	427	128.096	483
128.121	428	128.147	483
128.172	428	128.197	483
128.223	428	128.248	482
128.273	426	128.299	482
128.324	424	128.350	483
128.374	423	128.400	482
128.426	422	128.451	482
128.476	420	128.501	482
128.527	418	128.553	482
128.577	416	128.603	482
128.628	416	128.654	482
128.679	414	128.704	482
128.730	415	128.755	482
128.780	413	128.806	483
128.831	414	128.857	482
128.881	415	128.907	483
128.932	416	128.958	482
128.983	417	129.008	483
129.034	418	129.059	482
129.085	419	129.110	482
129.135	422	129.161	481
129.186	423	129.211	483
129.237	425	129.262	482
129.288	427	129.312	483
129.338	427	129.364	483
129.389	428	129.414	482
129.439	428	129.465	483
129.491	428	129.515	483
129.541	427	129.566	483
129.592	428	129.617	483
129.642	426	129.668	483
129.693	424	129.718	483
129.743	423	129.769	482
129.795	422	129.819	482
129.845	420	129.870	483
129.896	418	129.921	482
129.946	417	129.972	482
129.997	416	130.022	482
130.048	415	130.073	483
130.099	415	130.123	482
130.149	415	130.175	482
130.200	415	130.225	483
130.250	416	130.276	482
130.302	415	130.326	483
130.352	419	130.377	482
130.403	417	130.428	483
130.453	420	130.479	482
130.504	422	130.529	484
130.554	423	130.580	483
130.606	424	130.630	483
130.656	425	130.681	482
130.707	426	130.732	482
130.757	426	130.783	483
130.808	426	130.833	482
130.859	427	130.884	482
130.910	427	130.934	483
130.960	426	130.986	483
131.011	425	131.036	482
131.061	424	131.087	482
131.113	423	131.137	482
131.163	422	131.188	482
131.214	420	131.239	482
131.264	418	131.290	483
131.315	417	131.340	480
131.366	417	131.391	482
131.417	416	131.441	483
131.467	416	131.492	482
131.518	417	131.543	482
131.568	416	131.594	483
131.619	416	131.644	482
131.670	417	131.695	482
131.721	416	131.745	482
131.771	419	131.797	482
131.822	420	131.847	482
131.872	421	131.898	482
131.924	422	131.948	483
131.974	424	131.999	482
132.025	424	132.050	483
132.075	425	132.101	482
132.126	426	132.152	483
132.177	427	132.202	482
132.228	427	132.253	483
132.278	426	132.303	482
132.329	426	132.355	482
132.379	426	132.405	483
132.430	424	132.456	482
132.481	424	132.506	482
132.532	422	132.557	482
132.582	420	132.608	483
132.633	419	132.659	482
132.683	419	132.709	483
132.735	417	132.760	483
132.785	416	132.810	483
132.836	417	132.862	482
132.886	416	132.912	482
132.937	416	132.963	482
132.988	417	133.013	482
133.039	417	133.064	482
133.089	419	133.114	482
133.140	419	133.166	482
133.190	420	133.216	482
133.241	422	133.267	483
133.292	423	133.317	482
133.343	424	133.368	483
133.393	424	133.419	484
133.444	426	133.470	482
133.494	425	133.520	482
133.546	426	133.571	482
133.596	426	133.621	483
133.647	427	133.673	482
133.697	425	133.723	482
133.748	425	133.774	482
133.799	422	133.824	482
133.850	423	133.875	483
133.900	421	133.926	482
133.951	421	133.977	483
134.001	419	134.027	483
134.052	418	134.078	482
134.103	418	134.128	483
134.154	418	134.179	483
134.204	417	134.230	482
134.255	417	134.281	483
134.305	417	134.331	482
134.357	415	134.382	482
134.407	418	134.432	482
134.458	420	134.484	482
134.508	419	134.534	483
134.559	420	134.585	482
134.610	422	134.635	482
134.661	422	134.686	483
134.711	424	134.737	482
134.762	424	134.788	482
134.812	425	134.838	482
134.863	426	134.889	482
134.914	426	134.939	482
134.965	426	134.990	482
135.015	426	135.041	482
135.066	425	135.092	482
135.116	424	135.142	482
135.168	425	135.193	483
135.218	422	135.243	483
135.269	422	135.295	482
135.319	420	135.345	482
135.370	420	135.396	482
135.421	418	135.446	482
135.472	419	135.497	483
135.522	418	135.548	483
135.573	417	135.599	482
135.623	418	135.649	482
135.674	417	135.700	482
135.725	418	135.750	482
135.776	418	135.801	482
135.826	419	135.852	482
135.877	420	135.903	483
135.927	421	135.953	483
135.979	421	136.004	483
136.029	423	136.054	482
136.080	423	136.106	483
136.130	424	136.156	482
136.181	426	136.207	483
136.232	425	136.257	483
136.283	425	136.308	482
136.333	425	136.359	483
136.384	425	136.410	482
136.434	424	136.460	482
136.486	424	136.511	482
136.536	422	136.561	482
136.587	422	136.612	481
136.637	421	136.663	482
136.688	421	136.714	482
136.738	419	136.764	482
136.790	419	136.815	483
136.840	418	136.865	483
136.891	417	136.917	482
136.941	418	136.967	483
136.992	417	137.018	482
137.043	418	137.068	482
137.094	418	137.119	483
137.144	419	137.170	482
137.195	419	137.221	482
137.245	420	137.271	481
137.297	420	137.322	482
137.347	422	137.372	483
137.398	422	137.423	482
137.448	423	137.474	482
137.499	424	137.525	483
137.549	425	137.575	482
137.601	425	137.626	482
137.651	425	137.676	482
137.702	425	137.728	482
137.752	425	137.778	482
137.803	424	137.829	482
137.854	423	137.879	482
137.905	422	137.930	483
137.955	422	137.981	482
138.006	421	138.032	483
138.056	421	138.082	483
138.108	420	138.133	482
138.158	419	138.183	482
138.209	419	138.234	483
138.259	419	138.285	482
138.310	418	138.336	482
138.360	417	138.386	482
138.412	418	138.437	481
138.462	419	138.487	482
138.513	419	138.539	483
138.563	420	138.589	482
138.614	421	138.640	482
138.665	421	138.690	482
138.716	421	138.741	483
138.766	423	138.792	482
138.817	423	138.843	483
138.867	423	138.893	482
138.919	424	138.944	482
138.969	425	138.994	482
139.020	424	139.046	482
139.070	425	139.096	482
139.121	424	139.147	482
139.171	423	139.197	482
139.223	423	139.248	482
139.273	422	139.298	482
139.324	424	139.350	484
139.374	421	139.400	483
139.425	420	139.451	482
139.476	420	139.501	482
139.527	419	139.552	482
139.577	419	139.603	483
139.628	418	139.654	483
139.678	418	139.704	482
139.730	419	139.755	482
139.780	419	139.805	482
139.831	419	139.857	481
139.881	420	139.907	482
139.932	421	139.958	482
139.982	421	140.008	482
140.034	420	140.059	482
140.084	422	140.109	483
140.135	423	140.161	482
140.185	423	140.211	482
140.236	425	140.262	482
140.287	424	140.312	481
140.338	425	140.363	482
140.388	424	140.414	483
140.439	425	140.465	482
140.489	424	140.515	481
140.541	424	140.566	483
140.591	423	140.616	482
140.642	422	140.668	482
140.692	421	140.718	482
140.743	421	140.769	482
140.793	419	140.819	482
140.845	420	140.870	482
140.895	419	140.920	482
140.946	419	140.972	483
140.996	419	141.022	483
141.047	419	141.073	482
141.098	419	141.123	482
141.149	419	141.174	482
141.199	420	141.225	482
141.250	420	141.276	483
141.300	420	141.326	483
141.352	421	141.377	483
141.402	422	141.427	483
141.453	422	141.479	481
141.503	423	141.529	482
141.554	424	141.580	482
141.604	423	141.630	482
141.656	424	141.681	482
141.707	424	141.731	482
141.757	424	141.783	482
141.808	424	141.833	483
141.858	424	141.884	482
141.910	423	141.934	482
141.960	423	141.985	482
142.011	422	142.036	482
142.061	421	142.087	482
142.112	422	142.137	480
142.163	421	142.188	482
142.214	420	142.238	482
142.264	420	142.290	483
142.315	419	142.340	482
142.365	419	142.391	482
142.417	419	142.441	482
142.467	419	142.492	482
142.518	419	142.542	482
142.568	420	142.594	482
142.619	420	142.644	482
142.669	420	142.695	482
142.721	421	142.745	482
142.771	421	142.796	484
142.822	422	142.847	482
142.872	425	142.898	482
142.923	423	142.948	482
142.974	424	142.999	482
143.025	424	143.049	483
143.075	423	143.101	482
143.126	424	143.151	483
143.176	424	143.202	482
143.228	423	143.252	482
143.278	423	143.303	481
143.329	421	143.353	481
143.379	422	143.405	482
143.430	421	143.455	481
143.480	422	143.506	483
143.532	421	143.556	482
143.582	420	143.607	482
143.633	420	143.658	482
143.683	420	143.709	483
143.734	420	143.759	482
143.785	419	143.810	484
143.836	419	143.860	482
143.886	419	143.912	482
143.937	420	143.962	482
143.987	421	144.013	482
144.039	421	144.063	482
144.089	421	144.114	482
144.140	423	144.164	482
144.190	423	144.216	482
144.241	423	144.266	482
144.291	423	144.317	482
144.343	423	144.367	480
144.393	423	144.418	483
144.444	423	144.469	482
144.494	423	144.520	483
144.545	423	144.570	482
144.596	424	144.621	482
144.647	422	144.672	482
144.697	421	144.723	482
144.748	422	144.774	481
144.798	421	144.824	482
144.850	419	144.875	482
144.900	420	144.925	482
144.951	420	144.977	482
145.001	419	145.027	482
145.052	420	145.078	482
145.102	419	145.128	482
145.154	420	145.179	482
145.204	420	145.229	482
145.255	421	145.281	482
145.305	421	145.331	482
145.356	421	145.382	482
145.407	421	145.432	482
145.458	422	145.483	484
145.508	422	145.534	482
145.559	423	145.585	482
145.609	423	145.635	482
145.661	423	145.686	482
145.711	423	145.736	482
145.762	423	145.788	482
145.812	422	145.838	481
145.863	422	145.889	483
145.913	422	145.939	482
145.965	423	145.990	482
146.015	423	146.040	483
146.066	421	146.092	482
146.116	422	146.142	481
146.167	421	146.193	482
146.218	421	146.243	481
146.269	420	146.294	482
146.319	420	146.345	481
146.370	420	146.396	482
146.420	420	146.446	484
146.472	420	146.497	482
146.522	420	146.547	482
146.573	420	146.599	482
146.623	421	146.649	482
146.674	421	146.700	482
146.724	421	146.750	482
146.776	421	146.801	482
146.826	422	146.851	484
146.877	422	146.903	482
146.927	423	146.953	483
146.978	423	147.004	482
147.029	423	147.054	482
147.080	423	147.105	483
147.130	423	147.156	481
147.181	423	147.207	482
147.231	423	147.257	483
147.283	422	147.308	482
147.333	423	147.358	482
147.384	422	147.410	482
147.434	422	147.460	482
147.485	421	147.511	482
147.535	421	147.561	482
147.587	421	147.612	483
147.637	421	147.662	482
147.688	420	147.714	481
147.738	420	147.764	482
147.789	420	147.815	482
147.840	421	147.865	482
147.891	420	147.916	482
147.942	421	147.967	480
147.992	422	148.018	482
148.043	422	148.068	482
148.094	422	148.119	482
148.145	422	148.169	482
148.195	423	148.221	482
148.246	423	148.271	482
148.296	423	148.322	482
148.348	423	148.372	482
148.398	423	148.423	482
148.449	423	148.473	482
148.499	423	148.525	482
148.550	422	148.575	482
148.600	422	148.626	481
148.652	422	148.676	482
148.702	422	148.727	483
148.753	422	148.778	482
148.803	421	148.829	483
148.854	422	148.879	482
148.905	421	148.930	482
148.956	421	148.980	481
149.006	421	149.032	482
149.057	420	149.082	482
149.107	421	149.133	482
149.159	420	149.183	482
149.209	421	149.234	482
149.260	421	149.284	481
149.310	421	149.336	482
149.361	422	149.386	482
149.411	422	149.437	482
149.463	422	149.487	483
149.513	423	149.538	481
149.564	423	149.589	482
149.614	423	149.640	482
149.665	423	149.690	482
149.716	424	149.741	482
149.767	423	149.791	482
149.817	423	149.843	482
149.868	422	149.893	482
149.918	423	149.944	482
149.970	422	149.994	482
150.020	423	150.045	482
150.071	422	150.095	482
150.121	421	150.147	480
150.172	421	150.197	482
150.222	420	150.248	482
150.274	421	150.298	481
150.324	420	150.349	483
150.375	420	150.400	482
150.425	421	150.451	482
150.476	420	150.501	482
150.527	422	150.552	482
150.578	420	150.602	482
150.628	422	150.654	482
150.679	421	150.704	482
150.729	422	150.755	482
150.781	423	150.805	482
150.831	422	150.856	482
150.882	423	150.906	482
150.932	423	150.958	482
150.983	423	151.009	482
151.033	423	151.059	483
151.085	424	151.110	483
151.135	423	151.160	482
151.186	423	151.212	483
151.236	422	151.262	482
151.287	422	151.313	482
151.338	421	151.363	484
151.389	422	151.414	483
151.439	422	151.465	482
151.490	421	151.516	482
151.540	420	151.566	483
151.592	421	151.617	482
151.642	419	151.667	483
151.693	421	151.719	482
151.743	420	151.769	483
151.794	420	151.820	482
151.844	421	151.870	482
151.896	420	151.921	481
151.946	421	151.971	482
151.997	421	152.023	482
152.047	421	152.073	482
152.098	422	152.124	482
152.149	422	152.174	482
152.200	422	152.225	482
152.250	421	152.276	482
152.301	423	152.327	482
152.351	423	152.377	482
152.403	423	152.428	482
152.453	423	152.478	482
152.504	423	152.530	482
152.554	422	152.580	482
152.605	423	152.631	482
152.655	422	152.681	482
152.707	424	152.732	482
152.757	421	152.782	482
152.808	422	152.834	482
152.858	421	152.884	482
152.909	421	152.935	482
152.960	421	152.985	482
153.011	421	153.036	481
153.061	420	153.087	482
153.112	421	153.138	482
153.162	421	153.188	482
153.214	421	153.239	482
153.264	422	153.289	482
153.315	423	153.341	482
153.365	422	153.391	482
153.416	421	153.442	482
153.466	422	153.492	482
153.518	422	153.543	482
153.568	422	153.593	482
153.619	422	153.645	481
153.669	423	153.695	482
153.720	422	153.746	481
153.771	423	153.796	482
153.822	422	153.847	482
153.872	422	153.898	482
153.923	422	153.949	482
153.973	422	153.999	481
154.025	423	154.050	482
154.075	422	154.100	482
154.126	422	154.152	482
154.176	421	154.202	482
154.227	421	154.253	482
154.278	420	154.303	482
154.329	421	154.354	481
154.379	422	154.404	482
154.430	421	154.456	481
154.480	422	154.506	482
154.531	421	154.557	482
154.582	421	154.607	482
154.633	422	154.658	482
154.683	422	154.709	482
154.734	422	154.760	482
154.784	423	154.810	482
154.836	422	154.861	482
154.886	423	154.911	482
154.937	421	154.963	482
154.987	422	155.013	481
155.038	423	155.064	482
155.089	423	155.114	483
155.140	423	155.165	482
155.190	423	155.215	482
155.241	423	155.267	482
155.291	423	155.317	482
155.342	422	155.368	482
155.393	422	155.418	481
155.444	422	155.469	482
155.495	421	155.520	481
155.545	421	155.571	482
155.596	423	155.621	482
155.647	421	155.672	482
155.698	419	155.722	482
155.748	421	155.774	482
155.799	421	155.824	481
155.849	421	155.875	481
155.901	421	155.925	482
155.951	421	155.976	481
156.002	422	156.026	482
156.052	422	156.078	483
156.103	422	156.128	482
156.153	422	156.179	482
156.205	423	156.229	482
156.255	423	156.280	482
156.306	422	156.331	481
156.356	422	156.382	482
156.407	423	156.432	482
156.458	423	156.483	482
156.509	423	156.533	482
156.559	422	156.585	481
156.610	422	156.635	482
156.660	423	156.686	482
156.712	422	156.736	482
156.762	422	156.787	482
156.813	421	156.838	482
156.863	421	156.889	482
156.914	422	156.939	482
156.964	421	156.990	483
157.016	420	157.040	482
157.066	421	157.091	481
157.117	422	157.142	482
157.167	422	157.193	482
157.218	422	157.243	482
157.269	421	157.294	482
157.320	422	157.344	480
157.370	422	157.396	482
157.421	422	157.446	481
157.471	423	157.497	481
157.523	423	157.547	482
157.573	422	157.598	482
157.624	422	157.649	482
157.674	423	157.700	483
157.725	423	157.750	481
157.775	423	157.801	482
157.827	422	157.851	482
157.877	423	157.902	482
157.928	422	157.953	482
157.978	422	158.004	481
158.029	422	158.054	482
158.080	422	158.105	482
158.131	421	158.155	482
158.181	421	158.207	483
158.232	422	158.257	482
158.282	421	158.308	482
158.334	418	158.358	483
158.384	421	158.409	482
158.435	421	158.460	482
158.485	421	158.511	482
158.536	421	158.562	482
158.586	422	158.612	482
158.638	422	158.663	482
158.688	422	158.713	482
158.739	422	158.765	482
158.789	423	158.815	482
158.840	421	158.866	482
158.891	423	158.916	482
158.942	423	158.967	482
158.992	423	159.018	482
159.043	422	159.069	481
159.093	423	159.119	482
159.145	422	159.170	482
159.195	423	159.220	482
159.246	422	159.272	482
159.296	422	159.322	482
159.347	421	159.373	482
159.398	422	159.423	482
159.449	422	159.474	482
159.499	422	159.524	482
159.550	421	159.576	482
159.600	422	159.626	482
159.651	420	159.677	482
159.702	422	159.727	482
159.753	421	159.778	481
159.803	422	159.829	483
159.854	421	159.880	481
159.904	422	159.930	482
159.956	422	159.981	482
160.006	422	160.031	482
160.057	422	160.083	481
160.107	423	160.133	482
160.158	424	160.184	482
160.209	422	160.234	482
160.260	421	160.285	481
160.310	423	160.335	482
160.361	423	160.387	482
160.411	421	160.437	481
160.462	422	160.488	483
160.513	423	160.538	482
160.564	423	160.589	482
160.614	422	160.640	482
160.665	422	160.691	480
160.715	422	160.741	483
160.767	422	160.792	482
160.817	422	160.842	482
160.868	422	160.894	482
160.918	421	160.944	482
160.969	421	160.995	482
161.020	422	161.045	482
161.071	421	161.096	482
161.121	422	161.146	481
161.172	422	161.198	482
161.222	422	161.248	482
161.273	422	161.299	482
161.324	422	161.349	482
161.375	422	161.400	482
161.425	424	161.451	483
161.476	423	161.502	482
161.526	423	161.552	482
161.578	423	161.603	482
161.628	422	161.653	482
161.679	423	161.705	483
161.729	422	161.755	481
161.780	423	161.806	482
161.831	422	161.856	482
161.882	423	161.907	482
161.932	423	161.958	481
161.983	422	162.009	482
162.033	422	162.059	480
162.084	421	162.110	482
162.135	422	162.160	481
162.186	421	162.211	482
162.237	422	162.262	482
162.287	421	162.313	482
