#Creator: pendulumviewEventBuffer
#Creation time: Tue Mar 12 17:31:44 2024
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
117.274	421	117.298	475
117.324	420	117.350	475
117.375	420	117.400	475
117.425	417	117.451	475
117.477	415	117.501	475
117.527	413	117.552	475
117.578	409	117.602	475
117.628	407	117.654	475
117.679	403	117.705	476
117.729	402	117.755	475
117.781	400	117.806	475
117.831	399	117.856	474
117.882	398	117.908	475
117.932	398	117.958	474
117.983	398	118.009	475
118.034	400	118.059	475
118.085	401	118.110	475
118.135	403	118.161	475
118.186	406	118.212	475
118.236	408	118.262	474
118.288	411	118.313	475
118.338	413	118.363	476
118.389	416	118.415	475
118.439	417	118.465	475
118.490	419	118.516	475
118.540	421	118.566	475
118.592	421	118.617	475
118.642	421	118.667	475
118.693	420	118.719	476
118.743	419	118.769	475
118.794	417	118.820	475
118.845	415	118.870	475
118.896	412	118.921	475
118.946	411	118.972	475
118.997	408	119.023	475
119.047	405	119.073	475
119.099	402	119.124	475
119.149	401	119.174	475
119.200	400	119.226	476
119.250	399	119.276	475
119.301	398	119.327	475
119.351	399	119.377	476
119.403	400	119.428	475
119.453	401	119.478	474
119.504	403	119.530	474
119.554	406	119.580	475
119.605	408	119.631	475
119.656	410	119.681	475
119.707	413	119.732	474
119.757	414	119.783	475
119.808	419	119.834	475
119.858	418	119.884	475
119.910	419	119.935	475
119.960	421	119.985	476
120.011	421	120.037	476
120.061	419	120.087	475
120.112	419	120.138	475
120.162	418	120.188	475
120.214	416	120.239	475
120.264	412	120.289	475
120.315	411	120.341	475
120.365	409	120.391	475
120.416	406	120.442	475
120.467	405	120.492	475
120.518	402	120.543	475
120.568	400	120.594	474
120.619	400	120.645	475
120.669	399	120.695	474
120.721	400	120.746	475
120.771	400	120.796	474
120.822	402	120.848	475
120.872	403	120.898	474
120.923	405	120.949	475
120.974	408	120.999	476
121.025	410	121.050	475
121.075	413	121.100	475
121.126	416	121.152	475
121.176	416	121.202	475
121.227	418	121.253	475
121.278	420	121.303	475
121.329	420	121.354	475
121.379	420	121.405	475
121.430	419	121.456	474
121.480	418	121.506	475
121.532	417	121.557	474
121.582	415	121.607	474
121.633	413	121.659	475
121.683	411	121.709	475
121.734	410	121.760	475
121.785	406	121.810	475
121.836	404	121.861	474
121.886	403	121.911	475
121.937	402	121.963	474
121.987	401	122.013	475
122.038	399	122.064	475
122.089	400	122.114	475
122.140	401	122.165	474
122.191	402	122.216	475
122.241	403	122.267	475
122.292	406	122.317	476
122.343	407	122.368	475
122.394	409	122.418	475
122.444	411	122.470	475
122.495	413	122.520	475
122.545	416	122.571	475
122.597	417	122.621	474
122.647	418	122.672	474
122.698	419	122.722	475
122.748	419	122.774	474
122.799	419	122.824	476
122.849	418	122.875	476
122.901	417	122.925	475
122.951	415	122.976	475
123.002	413	123.027	475
123.052	412	123.078	475
123.103	409	123.128	475
123.154	407	123.179	475
123.205	406	123.229	474
123.255	403	123.281	475
123.306	403	123.331	474
123.356	402	123.382	474
123.408	401	123.432	475
123.458	401	123.483	475
123.509	401	123.534	473
123.559	402	123.585	475
123.610	404	123.635	475
123.660	405	123.686	475
123.712	407	123.736	475
123.762	406	123.787	475
123.813	411	123.838	475
123.863	413	123.889	475
123.914	415	123.939	475
123.965	417	123.990	475
124.016	417	124.040	475
124.066	418	124.092	475
124.117	418	124.142	475
124.167	419	124.193	475
124.219	417	124.243	475
124.269	416	124.294	475
124.320	415	124.345	475
124.370	413	124.396	475
124.421	412	124.446	475
124.471	409	124.497	475
124.523	409	124.547	475
124.573	407	124.598	476
124.624	404	124.649	474
124.674	403	124.700	475
124.725	402	124.750	476
124.776	402	124.801	474
124.827	403	124.851	475
124.877	402	124.903	475
124.928	403	124.953	474
124.978	404	125.004	475
125.030	405	125.054	475
125.080	407	125.105	475
125.131	409	125.156	475
125.181	411	125.207	475
125.232	413	125.258	475
125.282	414	125.308	475
125.334	416	125.359	475
125.384	417	125.409	475
125.435	418	125.461	475
125.485	417	125.511	475
125.536	418	125.562	476
125.587	416	125.612	476
125.638	416	125.663	475
125.688	415	125.714	475
125.739	413	125.765	475
